Customer,State,State - Cleaned,GENDER,Gender (Clean),Education,Education (Clean), Customer Lifetime Value , CLV - Cleaned , Income , Income (Cleaned) , Monthly Premium Auto , Number of Open Complaints ,Number of Open Complaints,Policy Type,Vehicle Class, Total Claim Amount ,,,State,,,NA,NA,,Master,Masters,,Policy Type,,Vehicle Class
FO99259,California,California,M,Male,Bachelor,Bachelors," £8,365.68 "," £8,365.68 "," £26,630.00 "," £26,630.00 ", 118 , 1/0/00 ,, Personal Auto ,Four-Door Car,581.077056,,,,,,,,,,,,,,
KN87338,Oregon,Oregon,F,Female,High School or Below,High School or Below," £2,726.39 "," £2,726.39 "," £48,039.00 "," £48,039.00 ", 68 , 1/0/00 ,, Personal Auto ,Four-Door Car,11.451889,,,,,,,,,,,,,,
LT89398,California,California,M,Male,High School or Below,High School or Below," £3,420.45 "," £3,420.45 ", £-   ," £39,295.70 ", 92 , 1/0/00 ,, Personal Auto ,Four-Door Car,441.6,,,,,,,,,,,,,,
NZ19529,Arizona,Arizona,M,Male,High School or Below,High School or Below," £4,839.11 "," £4,839.11 ", £-   ," £39,295.70 ", 137 , 1/0/00 ,, Personal Auto ,SUV,1227.458548,,,,,,,,,,,,,,
PR41853,Arizona,Arizona,F,Female,Bachelor,Bachelors," £4,358.55 "," £4,358.55 ", £-   ," £39,295.70 ", 118 , 1/0/00 ,, Corporate Auto ,Sports Car,101.826804,,,,,,,,,,,,,,
ZF40671,Washington,Washington,F,Female,Master,Masters," £12,427.39 "," £12,427.39 "," £15,818.00 "," £15,818.00 ", 107 , 1/0/00 ,, Personal Auto ,Two-Door Car,333.886816,,,,,,,,,,,,,,
XR84971,Oregon,Oregon,F,Female,Doctor,Doctor," £23,515.85 "," £23,515.85 "," £36,537.00 "," £36,537.00 ", 85 , 1/0/00 ,, Personal Auto ,Four-Door Car,165.309001,,,,,,,,,,,,,,
BP83941,Arizona,Arizona,F,Female,Master,Masters," £8,396.33 "," £8,396.33 ", £-   ," £39,295.70 ", 115 ," 36,526.00 ",, Personal Auto ,SUV,552,,,,,,,,,,,,,,
PY80449,Arizona,Arizona,M,Male,High School or Below,High School or Below," £5,170.98 "," £5,170.98 "," £53,603.00 "," £53,603.00 ", 132 ," 36,526.00 ",, Personal Auto ,Sports Car,697.272246,,,,,,,,,,,,,,
ET22260,Nevada,Nevada,M,Male,Doctor,Doctor," £5,585.31 "," £5,585.31 ", £-   ," £39,295.70 ", 80 , 1/0/00 ,, Corporate Auto ,Four-Door Car,6.281344,,,,,,,,,,,,,,
OF47250,California,California,F,Female,Doctor,Doctor," £8,639.50 "," £8,639.50 "," £92,374.00 "," £92,374.00 ", 107 ," 36,526.00 ",, Personal Auto ,SUV,220.018279,,,,,,,,,,,,,,
WB58031,California,California,M,Male,High School or Below,High School or Below," £5,281.83 "," £5,281.83 "," £39,658.00 "," £39,658.00 ", 66 , 1/0/00 ,, Corporate Auto ,Four-Door Car,316.8,,,,,,,,,,,,,,
UV80201,Oregon,Oregon,F,Female,Bachelor,Bachelors," £8,385.25 "," £8,385.25 ", £-   ," £39,295.70 ", 116 , 1/0/00 ,, Personal Auto ,Sports Car,556.8,,,,,,,,,,,,,,
PY10605,Arizona,Arizona,M,Male,Bachelor,Bachelors," £4,633.10 "," £4,633.10 ", £-   ," £39,295.70 ", 70 , 1/0/00 ,, Personal Auto ,Two-Door Car,336,,,,,,,,,,,,,,
JI82682,California,California,F,Female,High School or Below,High School or Below," £2,480.39 "," £2,480.39 ", £-   ," £39,295.70 ", 65 , 1/0/00 ,, Personal Auto ,Four-Door Car,328.314222,,,,,,,,,,,,,,
BU14748,Arizona,Arizona,M,Male,High School or Below,High School or Below," £3,618.69 "," £3,618.69 "," £50,755.00 "," £50,755.00 ", 91 , 1/0/00 ,, Personal Auto ,Two-Door Car,436.8,,,,,,,,,,,,,,
QK18099,Washington,Washington,F,Female,College,College," £5,375.84 "," £5,375.84 "," £69,050.00 "," £69,050.00 ", 67 , 1/0/00 ,, Personal Auto ,Four-Door Car,334.892437,,,,,,,,,,,,,,
LD26428,Oregon,Oregon,M,Male,Bachelor,Bachelors," £4,893.29 "," £4,893.29 ", £-   ," £39,295.70 ", 73 , 1/0/00 ,, Corporate Auto ,Four-Door Car,680.047456,,,,,,,,,,,,,,
MY43761,California,California,M,Male,High School or Below,High School or Below," £10,737.68 "," £10,737.68 "," £50,607.00 "," £50,607.00 ", 137 , 1/0/00 ,, Personal Auto ,SUV,657.6,,,,,,,,,,,,,,
WQ89892,Washington,Washington,F,Female,College,College," £2,607.82 "," £2,607.82 ", £-   ," £39,295.70 ", 70 ," 36,526.00 ",, Special Auto ,Two-Door Car,336,,,,,,,,,,,,,,
GY55415,Nevada,Nevada,F,Female,Bachelor,Bachelors," £15,725.25 "," £15,725.25 ", £-   ," £39,295.70 ", 149 , 1/0/00 ,, Corporate Auto ,SUV,1072.8,,,,,,,,,,,,,,
IB42395,Nevada,Nevada,M,Male,College,College," £9,553.42 "," £9,553.42 ", £-   ," £39,295.70 ", 146 , 1/0/00 ,, Corporate Auto ,SUV,1051.2,,,,,,,,,,,,,,
ZU74482,Oregon,Oregon,M,Male,College,College," £7,507.46 "," £7,507.46 "," £60,920.00 "," £60,920.00 ", 64 , 1/0/00 ,, Personal Auto ,Two-Door Car,231.201886,,,,,,,,,,,,,,
NL74789,California,California,F,Female,Bachelor,Bachelors," £7,324.93 "," £7,324.93 ", £-   ," £39,295.70 ", 105 , 1/0/00 ,, Special Auto ,Two-Door Car,504,,,,,,,,,,,,,,
YU86594,Oregon,Oregon,M,Male,High School or Below,High School or Below," £5,333.04 "," £5,333.04 "," £55,674.00 "," £55,674.00 ", 66 , 1/0/00 ,, Personal Auto ,Four-Door Car,81.710575,,,,,,,,,,,,,,
QN37451,California,California,M,Male,College,College," £12,767.23 "," £12,767.23 ", £-   ," £39,295.70 ", 189 , 1/0/00 ,, Corporate Auto ,Luxury Car,2201.327879,,,,,,,,,,,,,,
GD83998,Washington,Washington,M,Male,Bachelor,Bachelors," £2,659.34 "," £2,659.34 "," £24,495.00 "," £24,495.00 ", 70 , 1/0/00 ,, Personal Auto ,Four-Door Car,336,,,,,,,,,,,,,,
IL83479,Oregon,Oregon,F,Female,College,College," £3,483.63 "," £3,483.63 "," £42,983.00 "," £42,983.00 ", 86 , 1/0/00 ,, Personal Auto ,Four-Door Car,412.8,,,,,,,,,,,,,,
EF87528,Arizona,Arizona,M,Male,College,College," £4,636.55 "," £4,636.55 "," £26,802.00 "," £26,802.00 ", 66 ," 36,526.00 ",, Special Auto ,Two-Door Car,316.8,,,,,,,,,,,,,,
IV74747,California,California,M,Male,Doctor,Doctor," £17,530.04 "," £17,530.04 ", £-   ," £39,295.70 ", 97 , 1/0/00 ,, Corporate Auto ,Four-Door Car,469.229028,,,,,,,,,,,,,,
JZ81608,Oregon,Oregon,M,Male,High School or Below,High School or Below," £6,978.72 "," £6,978.72 "," £53,808.00 "," £53,808.00 ", 88 , 1/0/00 ,, Personal Auto ,Four-Door Car,189.835063,,,,,,,,,,,,,,
EO40136,Arizona,Arizona,F,Female,College,College," £2,912.25 "," £2,912.25 "," £93,403.00 "," £93,403.00 ", 73 , 1/0/00 ,, Personal Auto ,Four-Door Car,295.224598,,,,,,,,,,,,,,
ZR40902,Oregon,Oregon,F,Female,Bachelor,Bachelors," £4,209.28 "," £4,209.28 "," £26,435.00 "," £26,435.00 ", 111 ," 36,526.00 ",, Corporate Auto ,Four-Door Car,1012.249308,,,,,,,,,,,,,,
PO89542,Oregon,Oregon,F,Female,Bachelor,Bachelors," £5,009.81 "," £5,009.81 ", £-   ," £39,295.70 ", 68 , 1/0/00 ,, Personal Auto ,Four-Door Car,326.4,,,,,,,,,,,,,,
FX57380,California,California,F,Female,Bachelor,Bachelors," £5,217.51 "," £5,217.51 "," £39,854.00 "," £39,854.00 ", 66 , 1/0/00 ,, Personal Auto ,Two-Door Car,261.930545,,,,,,,,,,,,,,
NM22175,Oregon,Oregon,M,Male,College,College," £11,490.34 "," £11,490.34 ", £-   ," £39,295.70 ", 161 , 1/0/00 ,, Personal Auto ,SUV,1052.933035,,,,,,,,,,,,,,
BC97773,Nevada,Nevada,F,Female,Master,Masters," £2,864.54 "," £2,864.54 "," £91,368.00 "," £91,368.00 ", 71 , 1/0/00 ,, Personal Auto ,Four-Door Car,395.328407,,,,,,,,,,,,,,
MN34012,Arizona,Arizona,M,Male,Bachelor,Bachelors," £8,403.91 "," £8,403.91 ", £-   ," £39,295.70 ", 115 , 1/0/00 ,, Personal Auto ,SUV,552,,,,,,,,,,,,,,
KY29506,California,California,F,Female,College,College," £20,395.97 "," £20,395.97 "," £92,850.00 "," £92,850.00 ", 104 ," 36,526.00 ",, Personal Auto ,Four-Door Car,499.2,,,,,,,,,,,,,,
VU84949,Washington,Washington,F,Female,Bachelors,Bachelors," £5,292.63 "," £5,292.63 ", £-   ," £39,295.70 ", 70 , 1/0/00 ,, Personal Auto ,Two-Door Car,336,,,,,,,,,,,,,,
HC20975,Arizona,Arizona,M,Male,Bachelor,Bachelors," £16,727.77 "," £16,727.77 "," £30,915.00 "," £30,915.00 ", 72 ," 36,557.00 ",, Personal Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
IF87079,Arizona,Arizona,F,Female,Master,Masters," £5,801.13 "," £5,801.13 "," £48,927.00 "," £48,927.00 ", 72 , 1/0/00 ,, Personal Auto ,Four-Door Car,139.354893,,,,,,,,,,,,,,
EP18940,Oregon,Oregon,F,Female,Bachelor,Bachelors," £9,472.97 "," £9,472.97 ", £-   ," £39,295.70 ", 86 , 1/0/00 ,, Personal Auto ,Four-Door Car,412.8,,,,,,,,,,,,,,
SB44003,Arizona,Arizona,F,Female,College,College," £10,484.92 "," £10,484.92 "," £61,108.00 "," £61,108.00 ", 89 , 1/0/00 ,, Personal Auto ,Four-Door Car,49.451117,,,,,,,,,,,,,,
MK15785,Nevada,Nevada,M,Male,Master,Masters," £4,387.31 "," £4,387.31 "," £48,015.00 "," £48,015.00 ", 110 , 1/0/00 ,, Corporate Auto ,Sports Car,528,,,,,,,,,,,,,,
VP89545,Arizona,Arizona,M,Male,College,College," £4,522.88 "," £4,522.88 ", £-   ," £39,295.70 ", 61 , 1/0/00 ,, Personal Auto ,Four-Door Car,292.8,,,,,,,,,,,,,,
HJ58678,Nevada,Nevada,F,Female,College,College," £5,418.15 "," £5,418.15 "," £57,587.00 "," £57,587.00 ", 68 , 1/0/00 ,, Personal Auto ,Four-Door Car,257.090387,,,,,,,,,,,,,,
MW80236,Washington,Washington,M,Male,Master,Masters,," £7,910.08 ", £-   ," £39,295.70 ", 70 , 1/0/00 ,, Personal Auto ,Four-Door Car,336,,,,,,,,,,,,,,
IA52178,Arizona,Arizona,F,Female,College,College," £15,785.30 "," £15,785.30 "," £81,119.00 "," £81,119.00 ", 196 , 1/0/00 ,, Corporate Auto ,SUV,940.8,,,,,,,,,,,,,,
WC42895,California,California,F,Female,Bachelor,Bachelors," £22,110.40 "," £22,110.40 "," £65,724.00 "," £65,724.00 ", 70 , 1/0/00 ,, Personal Auto ,Four-Door Car,14.518312,,,,,,,,,,,,,,
JP41935,Washington,Washington,M,Male,High School or Below,High School or Below," £13,596.20 "," £13,596.20 "," £20,128.00 "," £20,128.00 ", 70 ," 36,557.00 ",, Personal Auto ,Four-Door Car,336,,,,,,,,,,,,,,
YM77369,Oregon,Oregon,M,Male,High School or Below,High School or Below," £4,756.13 "," £4,756.13 "," £56,146.00 "," £56,146.00 ", 119 , 1/0/00 ,, Corporate Auto ,Four-Door Car,401.785805,,,,,,,,,,,,,,
WV15213,California,California,M,Male,Bachelor,Bachelors," £2,447.05 "," £2,447.05 "," £84,658.00 "," £84,658.00 ", 62 , 1/0/00 ,, Personal Auto ,Four-Door Car,44.780402,,,,,,,,,,,,,,
GX37592,Nevada,Nevada,F,Female,College,College," £5,675.92 "," £5,675.92 "," £33,257.00 "," £33,257.00 ", 72 ," 36,526.00 ",, Personal Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
VM34210,Washington,Washington,F,Female,College,College," £7,399.03 "," £7,399.03 ", £-   ," £39,295.70 ", 101 , 1/0/00 ,, Personal Auto ,SUV,337.617149,,,,,,,,,,,,,,
YJ59924,Oregon,Oregon,M,Male,College,College," £7,308.43 "," £7,308.43 "," £31,115.00 "," £31,115.00 ", 92 , 1/0/00 ,, Personal Auto ,Four-Door Car,441.6,,,,,,,,,,,,,,
OO35641,Oregon,Oregon,F,Female,College,College," £32,871.75 "," £32,871.75 "," £78,487.00 "," £78,487.00 ", 117 , 1/0/00 ,, Personal Auto ,SUV,448.255019,,,,,,,,,,,,,,
EU54076,Oregon,Oregon,M,Male,Bachelor,Bachelors," £5,228.92 "," £5,228.92 "," £92,472.00 "," £92,472.00 ", 65 , 1/0/00 ,, Corporate Auto ,Four-Door Car,240.221415,,,,,,,,,,,,,,
QH56750,Arizona,Arizona,M,Male,High School or Below,High School or Below," £20,700.86 "," £20,700.86 ", £-   ," £39,295.70 ", 64 , 1/0/00 ,, Personal Auto ,Four-Door Car,460.8,,,,,,,,,,,,,,
PQ27923,Washington,Washington,M,Male,Master,Masters," £6,333.03 "," £6,333.03 "," £71,737.00 "," £71,737.00 ", 79 , 1/0/00 ,, Personal Auto ,Two-Door Car,338.79562,,,,,,,,,,,,,,
ES16126,California,California,M,Male,College,College," £4,330.39 "," £4,330.39 "," £60,475.00 "," £60,475.00 ", 107 , 1/0/00 ,, Personal Auto ,Four-Door Car,513.6,,,,,,,,,,,,,,
PG42834,Arizona,Arizona,F,Female,Bachelor,Bachelors," £6,292.74 "," £6,292.74 "," £26,577.00 "," £26,577.00 ", 79 , 1/0/00 ,, Personal Auto ,Four-Door Car,73.719521,,,,,,,,,,,,,,
OY44814,Arizona,Arizona,M,Male,High School or Below,High School or Below," £4,917.89 "," £4,917.89 ", £-   ," £39,295.70 ", 71 , 1/0/00 ,, Personal Auto ,Two-Door Car,511.2,,,,,,,,,,,,,,
JI97190,California,California,M,Male,High School or Below,High School or Below," £5,165.81 "," £5,165.81 "," £43,461.00 "," £43,461.00 ", 64 , 1/0/00 ,, Personal Auto ,Two-Door Car,307.2,,,,,,,,,,,,,,
ZK61113,Oregon,Oregon,M,Male,High School or Below,High School or Below," £6,291.59 "," £6,291.59 ", £-   ," £39,295.70 ", 94 , 1/0/00 ,, Personal Auto ,Two-Door Car,676.8,,,,,,,,,,,,,,
MU88116,Oregon,Oregon,F,Female,Master,Masters," £4,582.67 "," £4,582.67 "," £69,085.00 "," £69,085.00 ", 113 , 1/0/00 ,, Corporate Auto ,Sports Car,472.271907,,,,,,,,,,,,,,
TP61305,California,California,M,Male,High School or Below,High School or Below," £6,062.44 "," £6,062.44 ", £-   ," £39,295.70 ", 84 , 1/0/00 ,, Personal Auto ,Four-Door Car,604.8,,,,,,,,,,,,,,
ZY20779,Washington,Washington,M,Male,High School or Below,High School or Below," £4,979.08 "," £4,979.08 ", £-   ," £39,295.70 ", 71 , 1/0/00 ,, Personal Auto ,Two-Door Car,340.8,,,,,,,,,,,,,,
KP65334,California,California,F,Female,College,College," £5,830.56 "," £5,830.56 ", £-   ," £39,295.70 ", 77 , 1/0/00 ,, Corporate Auto ,Four-Door Car,783.431945,,,,,,,,,,,,,,
OH15677,California,California,M,Male,High School or Below,High School or Below," £3,742.58 "," £3,742.58 ", £-   ," £39,295.70 ", 110 ," 36,526.00 ",, Personal Auto ,Sports Car,1272.546918,,,,,,,,,,,,,,
HB53755,Oregon,Oregon,F,Female,High School or Below,High School or Below," £3,849.60 "," £3,849.60 ", £-   ," £39,295.70 ", 106 , 1/0/00 ,, Personal Auto ,Sports Car,763.2,,,,,,,,,,,,,,
UF77079,Arizona,Arizona,F,Female,High School or Below,High School or Below," £15,265.81 "," £15,265.81 "," £58,361.00 "," £58,361.00 ", 95 , 1/0/00 ,, Personal Auto ,Four-Door Car,43.599861,,,,,,,,,,,,,,
TD20252,Arizona,Arizona,M,Male,College,College," £5,317.81 "," £5,317.81 "," £74,092.00 "," £74,092.00 ", 67 , 1/0/00 ,, Personal Auto ,Four-Door Car,321.6,,,,,,,,,,,,,,
TH68362,California,California,F,Female,College,College," £2,374.81 "," £2,374.81 ", £-   ," £39,295.70 ", 64 , 1/0/00 ,, Corporate Auto ,Four-Door Car,380.822087,,,,,,,,,,,,,,
TO34442,Washington,Washington,M,Male,College,College," £5,532.86 "," £5,532.86 "," £59,768.00 "," £59,768.00 ", 71 ," 36,526.00 ",, Personal Auto ,Four-Door Car,340.8,,,,,,,,,,,,,,
MP96373,Washington,Washington,M,Male,Master,Masters," £5,719.79 "," £5,719.79 "," £54,585.00 "," £54,585.00 "," 7,575 "," 36,526.00 ",, Personal Auto ,Two-Door Car,340.8,,,,,,,,,,,,,,
CV72453,Oregon,Oregon,F,Female,High School or Below,High School or Below," £4,512.20 "," £4,512.20 ", £-   ," £39,295.70 ", 125 , 1/0/00 ,, Corporate Auto ,SUV,900,,,,,,,,,,,,,,
OY92520,California,California,F,Female,Bachelor,Bachelors," £7,264.80 "," £7,264.80 "," £12,075.00 "," £12,075.00 ", 94 , 1/0/00 ,, Personal Auto ,Four-Door Car,451.2,,,,,,,,,,,,,,
UY95530,California,California,M,Male,College,College," £8,658.86 "," £8,658.86 "," £62,464.00 "," £62,464.00 ", 109 , 1/0/00 ,, Personal Auto ,Sports Car,400.181882,,,,,,,,,,,,,,
FB84235,Oregon,Oregon,M,Male,College,College," £5,498.94 "," £5,498.94 "," £22,520.00 "," £22,520.00 ", 73 , 1/0/00 ,, Personal Auto ,Four-Door Car,350.4,,,,,,,,,,,,,,
MJ14480,Arizona,Arizona,F,Female,High School or Below,High School or Below," £5,599.38 "," £5,599.38 "," £35,012.00 "," £35,012.00 ", 72 , 1/0/00 ,, Personal Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
KW81128,Arizona,Arizona,F,Female,College,College," £15,228.20 "," £15,228.20 "," £95,140.00 "," £95,140.00 ", 126 , 1/0/00 ,, Personal Auto ,Sports Car,45.049185,,,,,,,,,,,,,,
DQ98402,Nevada,Nevada,F,Female,High School or Below,High School or Below," £3,644.83 "," £3,644.83 "," £82,477.00 "," £82,477.00 ", 90 , 1/0/00 ,, Corporate Auto ,Two-Door Car,432,,,,,,,,,,,,,,
WN53966,California,California,M,Male,Master,Masters," £3,693.44 "," £3,693.44 "," £85,871.00 "," £85,871.00 ", 92 ," 36,526.00 ",, Personal Auto ,Four-Door Car,112.633539,,,,,,,,,,,,,,
QK69627,Washington,Washington,F,Female,High School or Below,High School or Below," £9,388.16 "," £9,388.16 "," £75,264.00 "," £75,264.00 ", 78 , 1/0/00 ,, Personal Auto ,Four-Door Car,343.340301,,,,,,,,,,,,,,
QC55306,Washington,Washington,M,Male,High School or Below,High School or Below," £31,162.69 "," £31,162.69 "," £83,170.00 "," £83,170.00 ", 97 , 1/0/00 ,, Personal Auto ,Four-Door Car,344.118069,,,,,,,,,,,,,,
WV79842,California,California,M,Male,High School or Below,High School or Below," £9,283.74 "," £9,283.74 "," £24,314.00 "," £24,314.00 ", 235 , 1/0/00 ,, Personal Auto ,Luxury SUV,1128,,,,,,,,,,,,,,
DF40318,Oregon,Oregon,M,Male,Master,Masters," £2,551.23 "," £2,551.23 "," £79,751.00 "," £79,751.00 ", 63 , 1/0/00 ,, Corporate Auto ,Two-Door Car,392.235698,,,,,,,,,,,,,,
TN90661,Nevada,Nevada,M,Male,High School or Below,High School or Below," £5,811.92 "," £5,811.92 "," £83,318.00 "," £83,318.00 ", 72 , 1/0/00 ,, Corporate Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
ZU88029,Oregon,Oregon,F,Female,Master,Masters," £4,064.67 "," £4,064.67 "," £26,161.00 "," £26,161.00 ", 109 , 1/0/00 ,, Personal Auto ,Sports Car,594.444586,,,,,,,,,,,,,,
TQ88221,California,California,F,Female,Bachelor,Bachelors," £2,841.44 "," £2,841.44 "," £30,473.00 "," £30,473.00 ", 72 , 1/0/00 ,, Corporate Auto ,Four-Door Car,450.080101,,,,,,,,,,,,,,
KH34667,Nevada,Nevada,M,Male,College,College," £6,832.13 "," £6,832.13 "," £50,472.00 "," £50,472.00 ", 87 , 1/0/00 ,, Corporate Auto ,Four-Door Car,281.163705,,,,,,,,,,,,,,
HW54198,Nevada,Nevada,M,Male,Master,Masters," £5,201.97 "," £5,201.97 "," £94,186.00 "," £94,186.00 ", 64 , 1/0/00 ,, Personal Auto ,Four-Door Car,135.340489,,,,,,,,,,,,,,
GZ79662,Arizona,Arizona,M,Male,High School or Below,High School or Below," £5,484.59 "," £5,484.59 "," £47,611.00 "," £47,611.00 ", 69 , 1/0/00 ,, Corporate Auto ,Four-Door Car,593.654484,,,,,,,,,,,,,,
YA11342,California,California,M,Male,High School or Below,High School or Below," £7,672.68 "," £7,672.68 ", £-   ," £39,295.70 ", 103 , 1/0/00 ,, Personal Auto ,Four-Door Car,518.720216,,,,,,,,,,,,,,
ZW18871,Oregon,Oregon,M,Male,High School or Below,High School or Below," £8,272.49 "," £8,272.49 "," £91,245.00 "," £91,245.00 ", 69 , 1/0/00 ,, Corporate Auto ,Four-Door Car,19.251693,,,,,,,,,,,,,,
QZ17137,Arizona,Arizona,F,Female,High School or Below,High School or Below," £3,330.67 "," £3,330.67 "," £45,944.00 "," £45,944.00 ", 83 , 1/0/00 ,, Personal Auto ,Two-Door Car,182.948495,,,,,,,,,,,,,,
UV53712,California,California,F,Female,College,College," £5,562.46 "," £5,562.46 "," £59,649.00 "," £59,649.00 ", 69 ," 36,526.00 ",, Personal Auto ,Four-Door Car,167.738267,,,,,,,,,,,,,,
SJ43436,Oregon,Oregon,F,Female,Bachelor,Bachelors," £2,452.74 "," £2,452.74 "," £52,785.00 "," £52,785.00 ", 61 , 1/0/00 ,, Corporate Auto ,Two-Door Car,45.721456,,,,,,,,,,,,,,
VW46878,Oregon,Oregon,F,Female,High School or Below,High School or Below," £7,920.28 "," £7,920.28 "," £59,648.00 "," £59,648.00 ", 66 , 1/0/00 ,, Personal Auto ,Four-Door Car,316.8,,,,,,,,,,,,,,
TW91179,Oregon,Oregon,F,Female,College,College," £3,861.49 "," £3,861.49 "," £93,272.00 "," £93,272.00 ", 95 , 1/0/00 ,, Corporate Auto ,Four-Door Car,281.110788,,,,,,,,,,,,,,
LG19551,Arizona,Arizona,M,Male,Bachelor,Bachelors," £5,764.78 "," £5,764.78 "," £22,134.00 "," £22,134.00 ", 72 , 1/0/00 ,, Corporate Auto ,Four-Door Car,445.879224,,,,,,,,,,,,,,
AI49712,Washington,Washington,F,Female,High School or Below,High School or Below," £2,593.90 "," £2,593.90 ", £-   ," £39,295.70 ", 72 , 1/0/00 ,, Personal Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
WN14473,Arizona,Arizona,M,Male,Master,Masters," £2,882.35 "," £2,882.35 "," £87,798.00 "," £87,798.00 ", 71 , 1/0/00 ,, Personal Auto ,Two-Door Car,204.448708,,,,,,,,,,,,,,
WH62198,California,California,M,Male,Bachelor,Bachelors," £2,213.19 "," £2,213.19 ", £-   ," £39,295.70 ", 63 , 1/0/00 ,, Personal Auto ,Four-Door Car,305.552429,,,,,,,,,,,,,,
SP85148,California,California,F,Female,Master,Masters," £9,429.63 "," £9,429.63 "," £43,811.00 "," £43,811.00 ", 117 , 1/0/00 ,, Personal Auto ,Sports Car,571.136574,,,,,,,,,,,,,,
FB49203,California,California,F,Female,College,College," £6,239.26 "," £6,239.26 ", £-   ," £39,295.70 ", 91 , 1/0/00 ,, Corporate Auto ,Two-Door Car,655.2,,,,,,,,,,,,,,
FF94341,Nevada,Nevada,F,Female,Bachelor,Bachelors," £7,668.81 "," £7,668.81 "," £92,456.00 "," £92,456.00 ", 95 , 1/0/00 ,, Special Auto ,Four-Door Car,456,,,,,,,,,,,,,,
TS42594,California,California,F,Female,High School or Below,High School or Below," £13,770.98 "," £13,770.98 "," £59,207.00 "," £59,207.00 ", 116 , 1/0/00 ,, Personal Auto ,Four-Door Car,556.8,,,,,,,,,,,,,,
IL43607,California,California,F,Female,High School or Below,High School or Below," £2,742.84 "," £2,742.84 "," £64,519.00 "," £64,519.00 ", 69 ," 36,526.00 ",, Corporate Auto ,Four-Door Car,331.2,,,,,,,,,,,,,,
FL85008,Oregon,Oregon,F,Female,High School or Below,High School or Below," £13,466.92 "," £13,466.92 "," £11,432.00 "," £11,432.00 ", 119 , 1/0/00 ,, Personal Auto ,SUV,571.2,,,,,,,,,,,,,,
AN47199,Nevada,Nevada,F,Female,College,College," £8,858.35 "," £8,858.35 ", £-   ," £39,295.70 ", 80 , 1/0/00 ,, Personal Auto ,Two-Door Car,81.255741,,,,,,,,,,,,,,
SV28347,California,California,M,Male,High School or Below,High School or Below," £8,485.33 "," £8,485.33 "," £32,607.00 "," £32,607.00 ", 111 ," 36,526.00 ",, Corporate Auto ,SUV,532.8,,,,,,,,,,,,,,
IC78105,Arizona,Arizona,F,Female,High School or Below,High School or Below," £7,744.64 "," £7,744.64 "," £26,444.00 "," £26,444.00 ", 196 , 1/0/00 ,, Personal Auto ,Luxury Car,940.8,,,,,,,,,,,,,,
RB28630,Oregon,Oregon,F,Female,High School or Below,High School or Below," £5,894.91 "," £5,894.91 "," £39,381.00 "," £39,381.00 ", 74 ," 36,526.00 ",, Personal Auto ,Four-Door Car,355.2,,,,,,,,,,,,,,
KA32645,Nevada,Nevada,M,Male,College,College," £5,770.68 "," £5,770.68 ", £-   ," £39,295.70 ", 83 , 1/0/00 ,, Personal Auto ,Four-Door Car,946.345269,,,,,,,,,,,,,,
QD73891,Oregon,Oregon,M,Male,High School or Below,High School or Below," £5,261.12 "," £5,261.12 "," £90,217.00 "," £90,217.00 ", 66 ," 36,526.00 ",, Personal Auto ,Four-Door Car,316.8,,,,,,,,,,,,,,
LM58949,Oregon,Oregon,M,Male,High School or Below,High School or Below," £2,403.54 "," £2,403.54 "," £24,248.00 "," £24,248.00 ", 70 ," 36,586.00 ",, Personal Auto ,Four-Door Car,336,,,,,,,,,,,,,,
YG40323,Arizona,Arizona,M,Male,Bachelor,Bachelors," £9,124.60 "," £9,124.60 "," £99,368.00 "," £99,368.00 ", 113 , 1/0/00 ,, Personal Auto ,Four-Door Car,82.427785,,,,,,,,,,,,,,
